Painting,Vertices,Vertices Per Polygon,Replication,MSE
Pollock,120,4,2,17187.938587962963
Pollock,120,4,2,16980.482708333333
Pollock,120,5,1,17280.857870370368
Pollock,120,5,1,17407.528587962963
Pollock,120,5,1,17292.658125
Pollock,120,5,1,17488.03581018518
Pollock,120,5,1,17235.942708333332
Pollock,120,5,2,17181.497175925924
Pollock,120,5,2,17035.947569444445
Pollock,120,5,2,17104.991527777776
Pollock,120,5,2,17106.140671296296
Pollock,120,5,2,17304.505833333333
Pollock,120,6,1,17517.62414351852
Pollock,120,6,1,17453.940532407407
Pollock,120,6,1,17305.656342592592
Pollock,120,6,1,17115.683240740742
Pollock,120,6,1,17255.741180555557
Pollock,120,6,2,17313.80793981482
Pollock,120,6,2,17311.69599537037
Pollock,120,6,2,17272.42303240741
Pollock,120,6,2,17375.578842592593
Pollock,120,6,2,17343.162268518518
Pollock,180,3,1,16515.394074074073
Pollock,180,3,1,16522.721782407407
Pollock,180,3,1,16592.112083333333
Pollock,180,3,1,16749.09923611111
Pollock,180,3,1,16523.326504629633
Pollock,180,3,2,16725.662129629633
Pollock,180,3,2,16522.453055555554
Pollock,180,3,2,16422.510254629633
Pollock,180,3,2,16470.169074074074
Pollock,180,3,2,16543.438217592593
Pollock,180,4,1,16468.96175925926
Pollock,180,4,1,16723.889236111107
Pollock,180,4,1,16561.618541666667
Pollock,180,4,1,16533.435208333332
Pollock,180,4,1,16519.825162037036
Pollock,180,4,2,16636.233125
Pollock,180,4,2,16590.85087962963
Pollock,180,4,2,16557.478379629632
Pollock,180,4,2,16424.760902777776
Pollock,180,4,2,16613.795856481483
Pollock,180,5,1,16683.88488425926
Pollock,180,5,1,16715.755717592594
Pollock,180,5,1,16632.437291666665
Pollock,180,5,1,16734.948842592592
Pollock,180,5,1,16692.315787037038
Pollock,180,5,2,16718.43097222222
Pollock,180,5,2,16621.09275462963
Pollock,180,5,2,16683.034791666665
Pollock,180,5,2,16498.172453703704
Pollock,180,5,2,16655.718402777777
Pollock,180,6,1,16695.243935185186
Pollock,180,6,1,16786.544768518517
Pollock,180,6,1,16665.718472222223
Pollock,180,6,1,16818.687175925927
Pollock,180,6,1,16739.554305555557
Pollock,180,6,2,16661.52449074074
Pollock,180,6,2,16771.719074074073
Pollock,180,6,2,16721.410185185185
Pollock,180,6,2,16709.142060185186
Pollock,180,6,2,16485.677662037036
Pollock,240,3,1,16082.276898148148
Pollock,240,3,1,16028.446041666664
Pollock,240,3,1,15697.221851851853
Pollock,240,3,1,15984.372361111109
Pollock,240,3,1,16060.592939814816
Pollock,240,3,2,16151.20875
Pollock,240,3,2,16043.011273148148
Pollock,240,3,2,16075.977245370368
Pollock,240,3,2,15904.951620370368
Pollock,240,3,2,15899.532453703703
Pollock,240,4,1,16234.325787037036
Pollock,240,4,1,16123.070902777778
Pollock,240,4,1,16127.26351851852
Pollock,240,4,1,16109.835439814817
Pollock,240,4,1,16238.67611111111
Pollock,240,4,2,16137.353032407407
Pollock,240,4,2,16296.705833333332
Pollock,240,4,2,16077.445601851852
Pollock,240,4,2,16113.814444444444
Pollock,240,4,2,16120.598287037035
Pollock,240,5,1,16199.257847222225
Pollock,240,5,1,16370.535
Pollock,240,5,1,16419.016828703705
Pollock,240,5,1,16181.298703703704
Pollock,240,5,1,16226.011203703703
Pollock,240,5,2,16258.593935185183
Pollock,240,5,2,16222.43300925926
Pollock,240,5,2,16254.143819444444
Pollock,240,5,2,16236.24108796296
Pollock,240,5,2,16230.877245370368
Pollock,240,6,1,16250.054722222225
Pollock,240,6,1,16144.823541666667
Pollock,240,6,1,16239.342800925926
Pollock,240,6,1,16263.618703703703
Pollock,240,6,1,16359.759236111111
Pollock,240,6,2,16210.363587962964
Pollock,240,6,2,16283.14625
Pollock,240,6,2,16364.802152777778
Pollock,240,6,2,16319.10675925926
Pollock,240,6,2,16297.70550925926
Pollock,300,3,1,15647.666203703704
Pollock,300,3,1,15802.807083333333
Pollock,300,3,1,15591.765694444442
Pollock,300,3,1,15839.567245370368
Pollock,300,3,1,15807.114976851853
Pollock,300,3,2,15739.720763888889
Pollock,300,3,2,15795.59152777778
Pollock,300,3,2,15900.417592592592
Pollock,300,3,2,15554.073125
Pollock,300,3,2,15664.727824074074
Pollock,300,4,1,15867.093148148148
Pollock,300,4,1,15586.748935185184
Pollock,300,4,1,15723.509953703704
Pollock,300,4,1,15960.339050925926
Pollock,300,4,1,15697.374305555557
Pollock,300,4,2,15798.815717592595
Pollock,300,4,2,15856.490162037036
Pollock,300,4,2,15926.205648148147
Pollock,300,4,2,15739.643217592593
Pollock,300,4,2,15876.139583333335
Pollock,300,5,1,15867.980069444444
Pollock,300,5,1,16041.368657407407
Pollock,300,5,1,15947.708773148146
Pollock,300,5,1,16039.622337962965
Pollock,300,5,1,15992.108587962965
Pollock,300,5,2,16104.423356481482
Pollock,300,5,2,16142.935648148146
Pollock,300,5,2,15945.285879629631
Pollock,300,5,2,15924.20983796296
Pollock,300,5,2,15870.269421296296
Pollock,300,6,1,16049.297314814814
Pollock,300,6,1,16123.581712962963
Pollock,300,6,1,15914.461875
Pollock,300,6,1,15954.244351851854
Pollock,300,6,1,15919.903333333335
Pollock,300,6,2,15976.550208333336
Pollock,300,6,2,15989.010833333336
Pollock,300,6,2,15996.352013888889
Pollock,300,6,2,16164.959305555556
Pollock,300,6,2,16051.546087962965
Pollock,600,3,1,14493.13300925926
Pollock,600,3,1,14760.952708333334
Pollock,600,3,1,14541.842337962962
Pollock,600,3,1,14552.07576388889
Pollock,600,3,1,14533.072546296296
Pollock,600,3,2,14587.927129629632
Pollock,600,3,2,14619.360555555557
Pollock,600,3,2,14642.383518518518
Pollock,600,3,2,14684.580995370368
Pollock,600,3,2,14697.102592592593
Pollock,600,4,1,14775.357847222222
Pollock,600,4,1,14784.049444444443
Pollock,600,4,1,14846.555023148147
Pollock,600,4,1,14807.388819444443
Pollock,600,4,1,14775.394166666667
Pollock,600,4,2,14789.70074074074
Pollock,600,4,2,14728.753194444444
Pollock,600,4,2,14958.123171296296
Pollock,600,4,2,14765.992847222222
Pollock,600,4,2,14735.158078703704
Pollock,600,5,1,14942.227685185186
Pollock,600,5,1,14834.134606481482
Pollock,600,5,1,14966.840810185186
Pollock,600,5,1,14838.486180555557
Pollock,600,5,1,14949.516435185184
Pollock,600,5,2,14905.802916666667
Pollock,600,5,2,14840.260092592593
Pollock,600,5,2,14688.764513888891
Pollock,600,5,2,15051.472800925923
Pollock,600,5,2,14934.651087962962
Pollock,600,6,1,14929.938842592594
Pollock,600,6,1,14714.006273148147
Pollock,600,6,1,15044.908981481482
Pollock,600,6,1,14913.07386574074
Pollock,600,6,1,14934.121643518518
Pollock,600,6,2,14991.642708333333
Pollock,600,6,2,14964.132152777778
Pollock,600,6,2,15042.408587962964
Pollock,600,6,2,14843.523587962964
Pollock,600,6,2,14853.918194444443
Pollock,900,3,1,13870.30224537037
Pollock,900,3,1,13943.412199074071
Pollock,900,3,1,13977.497546296296
Pollock,900,3,1,13944.535439814817
Pollock,900,3,1,13984.012708333335
Pollock,900,3,2,14048.830277777775
Pollock,900,3,2,13913.351736111112
Pollock,900,3,2,13892.31636574074
Pollock,900,3,2,13861.88224537037
Pollock,900,3,2,13907.77023148148
Pollock,900,4,1,14128.564513888889
Pollock,900,4,1,14128.335023148147
Pollock,900,4,1,14091.774444444443
Pollock,900,4,1,14083.131898148147
Pollock,900,4,1,14150.225439814814
Pollock,900,4,2,14070.618958333333
Pollock,900,4,2,13998.490300925923
Pollock,900,4,2,14107.909444444444
Pollock,900,4,2,14007.968912037037
Pollock,900,4,2,14200.545925925926
Pollock,900,5,1,14135.630138888891
Pollock,900,5,1,14074.829444444444
Pollock,900,5,1,14341.56875
Pollock,900,5,1,14375.685810185183
Pollock,900,5,1,14274.929120370369
Pollock,900,5,2,14296.059305555556
Pollock,900,5,2,14380.881666666664
Pollock,900,5,2,14164.865393518518
Pollock,900,5,2,14175.839351851853
Pollock,900,5,2,14384.288634259261
Pollock,900,6,1,14166.139004629631
Pollock,900,6,1,14184.154189814817
Pollock,900,6,1,14296.017592592592
Pollock,900,6,1,14262.309282407405
Pollock,900,6,1,14241.248101851854
Pollock,900,6,2,14315.693032407407
Pollock,900,6,2,14491.76738425926
Pollock,900,6,2,14363.915578703703
Pollock,900,6,2,14260.424537037035
Pollock,900,6,2,14298.458032407407
Pollock,1200,3,1,13438.298611111111
Pollock,1200,3,1,13262.280300925926
Pollock,1200,3,1,13485.831412037038
Pollock,1200,3,1,13243.155925925928
Pollock,1200,3,1,13303.332314814817
Pollock,1200,3,2,13222.530972222225
Pollock,1200,3,2,13320.78736111111
Pollock,1200,3,2,13362.043171296296
Pollock,1200,3,2,13378.204375
Pollock,1200,3,2,13501.804282407407
Pollock,1200,4,1,13767.401574074074
Pollock,1200,4,1,13661.104027777776
Pollock,1200,4,1,13741.334699074076
Pollock,1200,4,1,13819.293796296297
Pollock,1200,4,1,13633.724212962963
Pollock,1200,4,2,13447.499444444444
Pollock,1200,4,2,13511.546064814816
Pollock,1200,4,2,13801.01287037037
Pollock,1200,4,2,13708.008148148147
Pollock,1200,4,2,13656.508333333333
Pollock,1200,5,1,13906.387893518518
Pollock,1200,5,1,13715.367199074077
Pollock,1200,5,1,13873.459560185183
Pollock,1200,5,1,13642.794606481482
Pollock,1200,5,1,13782.542476851853
Pollock,1200,5,2,13704.131689814814
Pollock,1200,5,2,13712.176597222222
Pollock,1200,5,2,13918.28300925926
Pollock,1200,5,2,13838.48824074074
Pollock,1200,5,2,13821.806064814817
Pollock,1200,6,1,13771.701412037037
Pollock,1200,6,1,13753.678680555557
Pollock,1200,6,1,13900.74011574074
Pollock,1200,6,1,13726.237407407407
Pollock,1200,6,1,13871.696504629628
Pollock,1200,6,2,14077.12263888889
Pollock,1200,6,2,13979.757546296296
Pollock,1200,6,2,14048.228842592593
Pollock,1200,6,2,13812.818564814817
Pollock,1200,6,2,13920.429930555556
Starry Night,60,3,1,2951.157083333333
Starry Night,60,3,1,2945.6717129629633
Starry Night,60,3,1,2960.984398148148
Starry Night,60,3,1,2971.195300925926
Starry Night,60,3,1,2970.935787037037
Starry Night,60,3,2,2917.816203703704
Starry Night,60,3,2,2863.240416666666
Starry Night,60,3,2,2903.3296296296303
Starry Night,60,3,2,2861.6221527777775
Starry Night,60,4,1,2955.8825462962964
Starry Night,60,3,2,2923.179814814815
Starry Night,60,4,1,2927.835092592593
Starry Night,60,4,1,2895.8121527777776
Starry Night,60,4,1,2927.006180555556
Starry Night,60,4,2,2980.745949074074
Starry Night,60,4,1,2908.029537037037
Starry Night,60,4,2,2869.931875
Starry Night,60,4,2,2887.38988425926
Starry Night,60,4,2,2854.508379629629
Starry Night,60,5,1,2907.475694444445
Starry Night,60,4,2,2920.9931712962957
Starry Night,60,5,1,2981.764143518519
Starry Night,60,5,1,2898.435138888889
Starry Night,60,5,1,2877.7497685185185
Starry Night,60,5,2,2969.178125
Starry Night,60,5,1,2959.1296990740743
Starry Night,60,5,2,3051.5604398148153
Starry Night,60,5,2,2896.274398148148
Starry Night,60,6,1,2832.332592592593
Starry Night,60,5,2,2963.749907407408
Starry Night,60,5,2,2974.700740740741
Starry Night,60,6,1,2996.7228472222223
Starry Night,60,6,1,3064.917824074074
Starry Night,60,6,2,2942.659814814815
Starry Night,60,6,1,2999.393032407407
Starry Night,60,6,1,2926.223055555556
Starry Night,60,6,2,2978.4109722222224
Starry Night,60,6,2,2932.406990740741
Starry Night,60,6,2,3179.797847222222
Starry Night,60,6,2,2977.7700462962957
Starry Night,120,3,1,2628.0130787037037
Starry Night,120,3,1,2531.4593287037037
Starry Night,120,3,1,2548.3166435185185
Starry Night,120,3,1,2599.4347222222227
Starry Night,120,3,1,2514.2453935185185
Starry Night,120,3,2,2585.583032407407
Starry Night,120,3,2,2590.8103009259257
Starry Night,120,3,2,2569.943796296296
Starry Night,120,3,2,2578.4265509259258
Starry Night,120,4,1,2636.3130324074077
Starry Night,120,3,2,2576.600949074074
Starry Night,120,4,1,2571.128912037037
Starry Night,120,4,1,2587.1849537037037
Starry Night,120,4,1,2609.515486111111
Starry Night,120,4,1,2566.5280555555555
Starry Night,120,4,2,2608.1672453703704
Starry Night,120,4,2,2595.506875
Starry Night,120,4,2,2578.0581481481477
Starry Night,120,4,2,2570.454513888889
Starry Night,120,5,1,2721.626064814815
Starry Night,120,4,2,2533.883587962963
Starry Night,120,5,1,2563.064884259259
Starry Night,120,5,1,2687.892430555556
Starry Night,120,5,1,2619.0715740740743
Starry Night,120,5,2,2626.2336574074075
Starry Night,120,5,1,2624.234537037037
Starry Night,120,5,2,2622.8997453703705
Starry Night,120,5,2,2628.968657407408
Starry Night,120,5,2,2595.378726851852
Starry Night,120,6,1,2574.099583333333
Starry Night,120,5,2,2653.9148842592595
Starry Night,120,6,1,2638.600833333333
Starry Night,120,6,1,2665.067708333333
Starry Night,120,6,1,2557.69363425926
Starry Night,120,6,2,2625.243356481481
Starry Night,120,6,1,2744.7668055555555
Starry Night,120,6,2,2630.083958333333
Starry Night,120,6,2,2568.774976851852
Starry Night,120,6,2,2697.441087962963
Starry Night,120,6,2,2636.920763888889
Starry Night,180,3,1,2439.3936805555554
Starry Night,180,3,1,2372.315462962963
Starry Night,180,3,1,2360.161365740741
Starry Night,180,3,1,2469.5700462962964
Starry Night,180,3,1,2437.911134259259
Starry Night,180,3,2,2389.734675925926
Starry Night,180,3,2,2334.928819444445
Starry Night,180,3,2,2351.067037037037
Starry Night,180,3,2,2336.2472222222227
Starry Night,180,3,2,2418.114560185185
Starry Night,180,4,1,2394.935810185185
Starry Night,180,4,1,2411.227962962963
Starry Night,180,4,1,2459.6409722222224
Starry Night,180,4,1,2480.081550925926
Starry Night,180,4,1,2482.8731712962963
Starry Night,180,4,2,2354.5588194444445
Starry Night,180,4,2,2349.202986111111
Starry Night,180,4,2,2432.162175925926
Starry Night,180,4,2,2458.43625
Starry Night,180,5,1,2408.164490740741
Starry Night,180,4,2,2378.7716898148146
Starry Night,180,5,1,2525.556990740741
Starry Night,180,5,1,2405.5998148148146
Starry Night,180,5,1,2533.138865740741
Starry Night,180,5,2,2418.564884259259
Starry Night,180,5,1,2537.1950231481487
Starry Night,180,5,2,2405.734074074074
Starry Night,180,5,2,2439.6366203703706
Starry Night,180,5,2,2414.5935416666666
Starry Night,180,6,1,2485.8338657407407
Starry Night,180,5,2,2532.9947685185184
Starry Night,180,6,1,2420.770740740741
Starry Night,180,6,1,2418.639652777778
Starry Night,180,6,1,2471.6365277777772
Starry Night,180,6,2,2427.8082638888886
Starry Night,180,6,1,2452.940949074074
Starry Night,180,6,2,2452.732453703704
Starry Night,180,6,2,2439.5004166666668
Starry Night,180,6,2,2452.7196296296297
Starry Night,180,6,2,2497.3693055555555
Starry Night,240,3,1,2270.8131712962963
Starry Night,240,3,1,2295.613865740741
Starry Night,240,3,1,2267.383912037037
Starry Night,240,3,1,2275.628125
Starry Night,240,3,1,2271.461574074074
Starry Night,240,3,2,2372.2441203703697
Starry Night,240,3,2,2255.492476851852
Starry Night,240,3,2,2274.3046296296293
Starry Night,240,3,2,2280.638240740741
Starry Night,240,3,2,2270.965578703704
Starry Night,240,4,1,2328.167384259259
Starry Night,240,4,1,2267.1182175925924
Starry Night,240,4,1,2223.434537037037
Starry Night,240,4,1,2258.1898148148152
Starry Night,240,4,1,2260.5310185185185
Starry Night,240,4,2,2247.2165972222224
Starry Night,240,4,2,2320.580555555556
Starry Night,240,4,2,2270.6452546296296
Starry Night,240,4,2,2255.943356481481
Starry Night,240,4,2,2294.3278703703704
Starry Night,240,5,1,2375.925879629629
Starry Night,240,5,1,2305.7925925925924
Starry Night,240,5,1,2360.2193055555554
Starry Night,240,5,1,2341.317847222222
Starry Night,240,5,1,2395.6531481481484
Starry Night,240,5,2,2334.1584953703705
Starry Night,240,5,2,2290.125208333333
Starry Night,240,5,2,2313.7593055555553
Starry Night,240,5,2,2341.934560185185
Starry Night,240,6,1,2317.923402777778
Starry Night,240,5,2,2280.401944444445
Starry Night,240,6,1,2372.4909027777776
Starry Night,240,6,1,2328.1198148148146
Starry Night,240,6,2,2335.628425925926
Starry Night,240,6,1,2359.5066203703705
Starry Night,240,6,1,2337.990671296296
Starry Night,240,6,2,2323.7768981481477
Starry Night,240,6,2,2411.477662037037
Starry Night,240,6,2,2381.801435185185
Starry Night,240,6,2,2350.086388888889
Starry Night,300,3,1,2220.0350462962965
Starry Night,300,3,1,2216.612476851852
Starry Night,300,3,1,2200.5004166666668
Starry Night,300,3,1,2156.8884259259257
Starry Night,300,3,1,2190.523125
Starry Night,300,3,2,2203.7439814814816
Starry Night,300,3,2,2139.9650925925926
Starry Night,300,3,2,2205.2640046296297
Starry Night,300,3,2,2174.957199074074
Starry Night,300,3,2,2166.0956018518523
Starry Night,300,4,1,2238.922916666667
Starry Night,300,4,1,2259.440416666667
Starry Night,300,4,1,2179.180625
Starry Night,300,4,1,2270.85625
Starry Night,300,4,1,2214.264537037037
Starry Night,300,4,2,2179.0094444444444
Starry Night,300,4,2,2225.340810185185
Starry Night,300,4,2,2184.3175694444444
Starry Night,300,4,2,2284.972175925926
Starry Night,300,4,2,2196.839583333333
Starry Night,300,5,1,2270.3612037037037
Starry Night,300,5,1,2215.012476851852
Starry Night,300,5,1,2243.8396296296296
Starry Night,300,5,1,2284.196273148148
Starry Night,300,5,1,2212.0372916666665
Starry Night,300,5,2,2257.0336574074067
Starry Night,300,5,2,2208.9768055555555
Starry Night,300,5,2,2239.8072685185184
Starry Night,300,6,1,2243.9039583333333
Starry Night,300,5,2,2216.570625
Starry Night,300,5,2,2250.7555324074074
Starry Night,300,6,1,2262.242569444445
Starry Night,300,6,1,2248.250833333333
Starry Night,300,6,1,2292.625
Starry Night,300,6,2,2286.5266666666666
Starry Night,300,6,1,2205.829351851852
Starry Night,300,6,2,2256.918425925926
Starry Night,300,6,2,2269.868125
Starry Night,300,6,2,2265.4677314814817
Starry Night,300,6,2,2250.4389814814813
Starry Night,600,3,1,2007.4989583333331
Starry Night,600,3,1,1975.8307407407406
Starry Night,600,3,1,1944.2827083333332
Starry Night,600,3,1,1954.4158796296294
Starry Night,600,3,1,1982.1045601851847
Starry Night,600,3,2,1971.7622453703705
Starry Night,600,3,2,1964.095462962963
Starry Night,600,3,2,1984.3352314814813
Starry Night,600,3,2,2034.2560416666668
Starry Night,600,3,2,1963.9672222222225
Starry Night,600,4,1,2008.651203703704
Starry Night,600,4,1,2028.568680555556
Starry Night,600,4,1,2013.4769907407406
Starry Night,600,4,1,1990.5813425925928
Starry Night,600,4,1,1974.0383564814813
Starry Night,600,4,2,1975.2709953703704
Starry Night,600,4,2,2014.307476851852
Starry Night,600,4,2,1999.7772222222227
Starry Night,600,4,2,1996.0479398148148
Starry Night,600,4,2,2026.4025231481478
Starry Night,600,5,1,1989.944097222222
Starry Night,600,5,1,1995.730833333333
Starry Night,600,5,1,1994.7233564814812
Starry Night,600,5,1,2070.234050925926
Starry Night,600,5,1,2064.193449074074
Starry Night,600,5,2,2031.3592361111112
Starry Night,600,5,2,2017.42625
Starry Night,600,5,2,2017.8362268518522
Starry Night,600,5,2,2053.461782407408
Starry Night,600,5,2,2058.0529398148146
Starry Night,600,6,1,2023.018958333333
Starry Night,600,6,1,2039.9839351851847
Starry Night,600,6,1,2097.910763888889
Starry Night,600,6,1,2013.4410185185184
Starry Night,600,6,1,2054.688009259259
Starry Night,600,6,2,1999.9620601851846
Starry Night,600,6,2,2096.0310416666666
Starry Night,600,6,2,2012.8516203703705
Starry Night,600,6,2,2025.1638657407407
Starry Night,600,6,2,2027.9891435185184
Starry Night,900,3,1,1873.567523148148
Starry Night,900,3,1,1875.6084722222226
Starry Night,900,3,1,1822.9096527777774
Starry Night,900,3,1,1887.0688425925925
Starry Night,900,3,1,1855.2103703703706
Starry Night,900,3,2,1872.9889120370372
Starry Night,900,3,2,1835.168101851852
Starry Night,900,3,2,1868.1131944444446
Starry Night,900,3,2,1863.5838425925929
Starry Night,900,3,2,1871.0761805555553
Starry Night,900,4,1,1897.4597685185183
Starry Night,900,4,1,1947.5062962962963
Starry Night,900,4,1,1898.7839814814813
Starry Night,900,4,1,1872.7588194444445
Starry Night,900,4,1,1891.2769444444448
Starry Night,900,4,2,1905.2829398148147
Starry Night,900,4,2,1886.6075925925925
Starry Night,900,4,2,1910.8855324074075
Starry Night,900,4,2,1884.483587962963
Starry Night,900,4,2,1921.3614351851845
Starry Night,900,5,1,1913.5393518518522
Starry Night,900,5,1,1921.7449074074075
Starry Night,900,5,1,1875.802083333333
Starry Night,900,5,1,1934.6798148148148
Starry Night,900,5,1,1924.2703935185184
Starry Night,900,5,2,1881.6851620370367
Starry Night,900,5,2,1916.690949074074
Starry Night,900,5,2,1911.4767824074074
Starry Night,900,5,2,1940.9569907407406
Starry Night,900,5,2,1923.226666666667
Starry Night,900,6,1,1920.305625
Starry Night,900,6,1,1973.6266666666668
Starry Night,900,6,1,1962.7048842592594
Starry Night,900,6,1,1949.168912037037
Starry Night,900,6,1,1953.5296296296294
Starry Night,900,6,2,1899.6200462962963
Starry Night,900,6,2,1961.1541898148148
Starry Night,900,6,2,1951.652361111111
Starry Night,900,6,2,1969.0280787037038
Starry Night,900,6,2,1936.3038425925927
Starry Night,1200,3,1,1806.202638888889
Starry Night,1200,3,1,1843.8974074074076
Starry Night,1200,3,1,1806.0440046296296
Starry Night,1200,3,1,1800.7883796296296
Starry Night,1200,3,1,1802.6248148148147
Starry Night,1200,3,2,1807.58875
Starry Night,1200,3,2,1770.6603472222225
Starry Night,1200,3,2,1777.8561574074076
Starry Night,1200,3,2,1808.5584490740741
Starry Night,1200,3,2,1807.1915046296294
Starry Night,1200,4,1,1848.7307638888888
Starry Night,1200,4,1,1850.6816203703704
Starry Night,1200,4,1,1841.406828703704
Starry Night,1200,4,1,1840.8000462962964
Starry Night,1200,4,1,1813.511828703704
Starry Night,1200,4,2,1793.1640046296295
Starry Night,1200,4,2,1840.4242361111112
Starry Night,1200,4,2,1819.9985416666666
Starry Night,1200,4,2,1840.5853009259256
Starry Night,1200,4,2,1834.5368981481479
Starry Night,1200,5,1,1849.5324768518522
Starry Night,1200,5,1,1890.2271759259256
Starry Night,1200,5,1,1840.362361111111
Starry Night,1200,5,1,1857.8824074074075
Starry Night,1200,5,1,1840.9737962962963
Starry Night,1200,5,2,1862.0381944444446
Starry Night,1200,5,2,1886.3186574074075
Starry Night,1200,5,2,1835.3473148148148
Starry Night,1200,5,2,1877.1027314814812
Starry Night,1200,5,2,1831.4982175925925
Starry Night,1200,6,1,1860.883703703704
Starry Night,1200,6,1,1830.7524768518522
Starry Night,1200,6,1,1855.5449768518522
Starry Night,1200,6,1,1844.552037037037
Starry Night,1200,6,1,1894.3173842592596
Starry Night,1200,6,2,1875.7612268518521
Starry Night,1200,6,2,1894.4996759259257
Starry Night,1200,6,2,1861.073425925926
Starry Night,1200,6,2,1897.012037037037
Starry Night,1200,6,2,1839.1826157407406
